estado,voto,genero,edad,ponderado,partido,encuesta,inverso,homo_pon,N_estado,rango_edad,total
7,1,Mujeres,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,CIUDAD DE MEXICO,18-18,90798.61685257989
7,1,Mujeres,18,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,CIUDAD DE MEXICO,18-18,74284.06897413691
2,1,Mujeres,18,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,BAJA CALIFORNIA,18-18,90798.61685257989
19,1,Hombres,19,1.0270162309078112,MORENA-PT-Partido Verde,2,0.9736944460128631,61917.577436744104,NUEVO LEON,19-19,-61917.577436744104
10,1,Mujeres,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,DURANGO,19-19,74284.06897413691
12,3,Mujeres,98,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,GUERRERO,65-100,83945.79508395727
24,3,Mujeres,35,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552343,83314.50721758243,SAN LUIS POTOSI,35-39,83314.50721758243
24,3,Hombres,22,1.0270162309078112,Movimiento Ciudadano,2,0.9736944460128631,61917.577436744104,SAN LUIS POTOSI,20-24,-61917.577436744104
19,3,Mujeres,60,0.654773694532727,Movimiento Ciudadano,2,1.5272452273966814,97118.06924590656,NUEVO LEON,60-64,97118.06924590656
30,3,Hombres,35,2.3527631472458292,Movimiento Ciudadano,2,0.425032158961947,27027.946727432827,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,-27027.946727432827
2,3,Hombres,28,3.74106961394778,Movimiento Ciudadano,2,0.26730323228194236,16997.9079696738,BAJA CALIFORNIA,25-29,-16997.9079696738
8,3,Mujeres,45,0.3725363649355181,Movimiento Ciudadano,2,2.6843017061517975,170695.70380608144,COAHUILA DE ZARAGOZA,45-49,170695.70380608144
19,3,Hombres,40,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111,NUEVO LEON,40-44,-39463.75609601111
20,3,Mujeres,25,2.1223656092718657,Movimiento Ciudadano,2,0.47117235392024504,29962.018197158704,OAXACA,25-29,29962.018197158704
15,2,Hombres,72,0.3725502129670507,PAN-PRI-PRD,2,2.684201928206769,170689.35889093575,MEXICO,65-100,-170689.35889093575
14,2,Mujeres,42,0.7632567139832708,PAN-PRI-PRD,2,1.3101751765552343,83314.50721758243,JALISCO,40-44,83314.50721758243
14,2,Hombres,40,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,JALISCO,40-44,-116565.29105116636
17,2,Hombres,25,3.74106961394778,PAN-PRI-PRD,2,0.26730323228194236,16997.9079696738,MORELOS,25-29,-16997.9079696738
16,2,Mujeres,45,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138044,MICHOACAN  DE OCAMPO,45-49,90721.60554138044
31,2,Mujeres,22,0.8560429966237764,PAN-PRI-PRD,2,1.1681656224558676,74284.06897413691,YUCATAN,20-24,74284.06897413691
2,2,Hombres,55,1.7539970232232502,PAN-PRI-PRD,2,0.5701263951761674,36254.541007811975,BAJA CALIFORNIA,55-59,-36254.541007811975
30,2,Mujeres,18,0.45497100005745206,PAN-PRI-PRD,2,2.197942286153894,139767.9346551703,VERACRUZ DE IGNACIO DE LA LLAVE,18-18,139767.9346551703
15,2,Hombres,26,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587,MEXICO,25-29,-115764.36384599587
11,2,Mujeres,19,1.3438616160233574,PAN-PRI-PRD,2,0.7441242372552586,47319.125903899774,GUANAJUATO,19-19,47319.125903899774
11,2,Mujeres,27,0.9259251161066312,PAN-PRI-PRD,2,1.0800009445740515,68677.64563231081,GUANAJUATO,25-29,68677.64563231081
11,2,Mujeres,43,1.7495041149930255,PAN-PRI-PRD,2,0.5715905389590846,36347.64643367584,GUANAJUATO,40-44,36347.64643367584
32,2,Hombres,28,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,ZACATECAS,25-29,-90058.7384381414
14,2,Mujeres,34,2.1223656092718657,PAN-PRI-PRD,2,0.47117235392024504,29962.018197158704,JALISCO,30-34,29962.018197158704
24,2,Mujeres,18,0.7003449965462845,PAN-PRI-PRD,2,1.4278677008209508,90798.61685257989,SAN LUIS POTOSI,18-18,90798.61685257989
24,2,Hombres,23,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924,SAN LUIS POTOSI,20-24,-116499.97148376924
20,2,Hombres,22,1.0270162309078112,PAN-PRI-PRD,2,0.9736944460128631,61917.577436744104,OAXACA,20-24,-61917.577436744104
26,2,Hombres,26,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,SONORA,25-29,-90058.7384381414
32,2,Hombres,18,0.8402214392558371,PAN-PRI-PRD,2,1.1901624420410823,75682.85458455789,ZACATECAS,18-18,-75682.85458455789
19,2,Mujeres,69,0.4597851335758305,PAN-PRI-PRD,2,2.174928954798566,138304.50869838698,NUEVO LEON,65-100,138304.50869838698
24,3,Hombres,42,2.3527631472458292,Movimiento Ciudadano,2,0.425032158961947,27027.946727432827,SAN LUIS POTOSI,40-44,-27027.946727432827
16,1,Mujeres,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,MICHOACAN  DE OCAMPO,40-44,101836.66731751835
14,1,Mujeres,40,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,JALISCO,40-44,101836.66731751835
25,1,Mujeres,20,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,SINALOA,20-24,74284.06897413691
13,3,Mujeres,36,1.7495041149930255,Movimiento Ciudadano,2,0.5715905389590846,36347.64643367584,HIDALGO,35-39,36347.64643367584
22,3,Hombres,25,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587,QUERETARO,25-29,-115764.36384599587
3,3,Mujeres,33,0.6325764682109873,Movimiento Ciudadano,2,1.5808365474424564,100525.96042004168,BAJA CALIFORNIA SUR,30-34,100525.96042004168
14,3,Mujeres,45,2.537161359692173,Movimiento Ciudadano,2,0.3941412698013528,25063.58405747702,JALISCO,45-49,25063.58405747702
16,3,Hombres,27,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,MICHOACAN  DE OCAMPO,25-29,-75204.97561882225
14,3,Mujeres,30,0.9259251161066312,Movimiento Ciudadano,2,1.0800009445740515,68677.64563231081,JALISCO,30-34,68677.64563231081
14,3,Hombres,25,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,JALISCO,25-29,-75204.97561882225
1,3,Mujeres,26,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,AGUASCALIENTES,25-29,83945.79508395727
26,3,Mujeres,20,0.45497100005745206,Movimiento Ciudadano,2,2.197942286153894,139767.9346551703,SONORA,20-24,139767.9346551703
7,3,Mujeres,24,0.7003449965462845,Movimiento Ciudadano,2,1.4278677008209508,90798.61685257989,CIUDAD DE MEXICO,20-24,90798.61685257989
16,3,Hombres,35,1.0264407229216197,Movimiento Ciudadano,2,0.9742403800519918,61952.29357719403,MICHOACAN  DE OCAMPO,35-39,-61952.29357719403
10,3,Hombres,23,0.8402214392558371,Movimiento Ciudadano,2,1.1901624420410823,75682.85458455789,DURANGO,20-24,-75682.85458455789
26,3,Hombres,21,0.8402214392558371,Movimiento Ciudadano,2,1.1901624420410823,75682.85458455789,SONORA,20-24,-75682.85458455789
21,3,Mujeres,25,0.7575168826792147,Movimiento Ciudadano,2,1.320102591592628,83945.79508395727,PUEBLA,25-29,83945.79508395727
19,3,Hombres,70,1.249948108193703,Movimiento Ciudadano,2,0.8000332121347803,50874.39757632958,NUEVO LEON,65-100,-50874.39757632958
10,3,Mujeres,25,1.453566266829163,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951,DURANGO,25-29,43747.82110535951
19,3,Hombres,42,1.6113609878218107,Movimiento Ciudadano,2,0.6205934036865134,39463.75609601111,NUEVO LEON,40-44,-39463.75609601111
32,3,Hombres,23,0.5458401079084114,Movimiento Ciudadano,2,1.832038330477162,116499.97148376924,ZACATECAS,20-24,-116499.97148376924
21,3,Hombres,26,1.622509348246559,Movimiento Ciudadano,2,0.6163292686607305,39192.59822739966,PUEBLA,25-29,-39192.59822739966
19,3,Hombres,52,0.9686941482381854,Movimiento Ciudadano,2,1.0323175811671332,65645.44353001674,NUEVO LEON,50-54,-65645.44353001674
19,3,Hombres,72,0.4461327446568079,Movimiento Ciudadano,2,2.241485324663313,142536.85201911145,NUEVO LEON,65-100,-142536.85201911145
19,3,Mujeres,18,0.8560429966237764,Movimiento Ciudadano,2,1.1681656224558676,74284.06897413691,NUEVO LEON,18-18,74284.06897413691
20,3,Hombres,33,0.8455605029158749,Movimiento Ciudadano,2,1.1826474824114277,75204.97561882225,OAXACA,30-34,-75204.97561882225
19,3,Hombres,76,0.4461327446568079,Movimiento Ciudadano,2,2.241485324663313,142536.85201911145,NUEVO LEON,65-100,-142536.85201911145
10,3,Mujeres,50,0.5734518885405548,Movimiento Ciudadano,2,1.7438254542068343,110890.4831892106,DURANGO,50-54,110890.4831892106
26,3,Mujeres,19,0.45497100005745206,Movimiento Ciudadano,2,2.197942286153894,139767.9346551703,SONORA,19-19,139767.9346551703
16,1,Mujeres,38,1.7495041149930255,MORENA-PT-Partido Verde,2,0.5715905389590846,36347.64643367584,MICHOACAN  DE OCAMPO,35-39,36347.64643367584
8,2,Hombres,22,1.6122644507266035,PAN-PRI-PRD,2,0.6202456424250545,39441.64183324207,COAHUILA DE ZARAGOZA,20-24,-39441.64183324207
32,97,Hombres,64,0.7652168364789205,Ninguno,2,1.3068191293351752,83101.09497672977,ZACATECAS,60-64,-83101.09497672977
15,3,Hombres,29,2.3690409718660086,Movimiento Ciudadano,2,0.4221117371441389,26842.236061430216,MEXICO,25-29,-26842.236061430216
9,1,Hombres,31,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312,COLIMA,30-34,-61526.6155996312
18,1,Mujeres,30,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,NAYARIT,30-34,83945.79508395727
22,2,Hombres,22,0.5458401079084114,PAN-PRI-PRD,2,1.832038330477162,116499.97148376924,QUERETARO,20-24,-116499.97148376924
16,1,Mujeres,40,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,MICHOACAN  DE OCAMPO,40-44,121950.465509692
2,1,Mujeres,31,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,BAJA CALIFORNIA,30-34,100525.96042004168
15,1,Hombres,35,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,MEXICO,35-39,-61952.29357719403
11,2,Hombres,65,0.4461327446568079,PAN-PRI-PRD,2,2.241485324663313,142536.85201911145,GUANAJUATO,65-100,-142536.85201911145
25,2,Hombres,33,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587,SINALOA,30-34,-115764.36384599587
11,2,Hombres,52,0.6617955517242865,PAN-PRI-PRD,2,1.5110406792468354,96087.61624393649,GUANAJUATO,50-54,-96087.61624393649
14,2,Hombres,61,0.6260383938828235,PAN-PRI-PRD,2,1.5973461208948976,101575.81008989963,JALISCO,60-64,-101575.81008989963
9,3,Mujeres,83,1.3580812679329148,Movimiento Ciudadano,2,0.73633296004595,46823.67580462692,COLIMA,65-100,46823.67580462692
19,2,Mujeres,50,0.3725363649355181,PAN-PRI-PRD,2,2.6843017061517975,170695.70380608144,NUEVO LEON,50-54,170695.70380608144
1,1,Hombres,23,0.8402214392558371,MORENA-PT-Partido Verde,2,1.1901624420410823,75682.85458455789,AGUASCALIENTES,20-24,-75682.85458455789
32,3,Hombres,33,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414,ZACATECAS,30-34,-90058.7384381414
20,3,Mujeres,21,0.45497100005745206,Movimiento Ciudadano,2,2.197942286153894,139767.9346551703,OAXACA,20-24,139767.9346551703
14,3,Hombres,39,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404,JALISCO,35-39,-90681.81873057404
9,3,Hombres,44,0.7012470404344406,Movimiento Ciudadano,2,1.4260309738782986,90681.81873057404,COLIMA,40-44,-90681.81873057404
6,97,Hombres,40,0.8397506052671342,Ninguno,2,1.1908297460314288,75725.28868353557,CHIHUAHUA,40-44,-75725.28868353557
15,97,Mujeres,41,0.7632567139832708,Ninguno,2,1.3101751765552343,83314.50721758243,MEXICO,40-44,83314.50721758243
9,98,Mujeres,25,0.6325764682109873,NS,2,1.5808365474424564,100525.96042004168,COLIMA,25-29,100525.96042004168
8,2,Hombres,44,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,COAHUILA DE ZARAGOZA,40-44,-116565.29105116636
25,2,Hombres,38,0.5455342360713059,PAN-PRI-PRD,2,1.83306552344277,116565.29105116636,SINALOA,35-39,-116565.29105116636
11,3,Hombres,30,0.7060986874661334,Movimiento Ciudadano,2,1.4162326283150937,90058.7384381414,GUANAJUATO,30-34,-90058.7384381414
9,1,Mujeres,23,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,COLIMA,20-24,90798.61685257989
14,1,Hombres,39,1.6113609878218107,MORENA-PT-Partido Verde,2,0.6205934036865134,39463.75609601111,JALISCO,35-39,-39463.75609601111
15,1,Hombres,66,1.249948108193703,MORENA-PT-Partido Verde,2,0.8000332121347803,50874.39757632958,MEXICO,65-100,-50874.39757632958
4,1,Mujeres,25,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,CAMPECHE,25-29,100525.96042004168
11,1,Mujeres,52,0.5734518885405548,MORENA-PT-Partido Verde,2,1.7438254542068343,110890.4831892106,GUANAJUATO,50-54,110890.4831892106
2,1,Mujeres,57,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541905,66349.43169202333,BAJA CALIFORNIA,55-59,66349.43169202333
7,1,Hombres,18,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,CIUDAD DE MEXICO,18-18,-90631.00345686052
28,2,Hombres,34,1.0335422546207569,PAN-PRI-PRD,2,0.9675463151401926,61526.6155996312,TAMAULIPAS,30-34,-61526.6155996312
11,2,Hombres,61,0.4066985779063897,PAN-PRI-PRD,2,2.458823448923323,156357.46093182586,GUANAJUATO,60-64,-156357.46093182586
11,2,Hombres,32,0.549308568659551,PAN-PRI-PRD,2,1.820470418730674,115764.36384599587,GUANAJUATO,30-34,-115764.36384599587
21,2,Mujeres,98,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138044,PUEBLA,65-100,90721.60554138044
28,3,Mujeres,79,0.7077554783613371,Movimiento Ciudadano,2,1.4129173571574398,89847.91916165443,TAMAULIPAS,65-100,89847.91916165443
9,2,Mujeres,52,0.7009395019692667,PAN-PRI-PRD,2,1.4266566475288276,90721.60554138044,COLIMA,50-54,90721.60554138044
30,1,Hombres,43,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,-61952.29357719403
13,2,Mujeres,40,1.198200797319328,PAN-PRI-PRD,2,0.8345846557916233,53071.53621354187,HIDALGO,40-44,53071.53621354187
11,3,Hombres,25,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587,GUANAJUATO,25-29,-115764.36384599587
25,3,Hombres,50,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611,SINALOA,50-54,-123514.07493452611
22,3,Hombres,35,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116636,QUERETARO,35-39,-116565.29105116636
7,3,Mujeres,45,0.7009395019692667,Movimiento Ciudadano,2,1.4266566475288276,90721.60554138044,CIUDAD DE MEXICO,45-49,90721.60554138044
11,3,Hombres,27,0.549308568659551,Movimiento Ciudadano,2,1.820470418730674,115764.36384599587,GUANAJUATO,25-29,-115764.36384599587
19,3,Mujeres,65,0.5910224195602302,Movimiento Ciudadano,2,1.69198319201509,107593.8152284375,NUEVO LEON,65-100,107593.8152284375
7,2,Hombres,39,0.8397506052671342,PAN-PRI-PRD,2,1.1908297460314288,75725.28868353557,CIUDAD DE MEXICO,35-39,-75725.28868353557
5,1,Hombres,48,0.9686941482381854,MORENA-PT-Partido Verde,2,1.0323175811671332,65645.44353001674,CHIAPAS,45-49,-65645.44353001674
15,1,Mujeres,68,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692,MEXICO,65-100,46823.67580462692
17,2,Mujeres,50,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,MORELOS,50-54,39579.143563818674
31,3,Mujeres,34,1.453566266829163,Movimiento Ciudadano,2,0.6879631309698864,43747.82110535951,YUCATAN,30-34,43747.82110535951
19,1,Hombres,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,NUEVO LEON,30-34,-75204.97561882225
14,1,Hombres,26,1.0335422546207569,MORENA-PT-Partido Verde,2,0.9675463151401926,61526.6155996312,JALISCO,25-29,-61526.6155996312
16,1,Mujeres,32,1.453566266829163,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951,MICHOACAN  DE OCAMPO,30-34,43747.82110535951
16,1,Mujeres,34,0.7575168826792147,MORENA-PT-Partido Verde,2,1.320102591592628,83945.79508395727,MICHOACAN  DE OCAMPO,30-34,83945.79508395727
25,1,Mujeres,23,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,SINALOA,20-24,74284.06897413691
13,1,Mujeres,64,1.504572178398563,MORENA-PT-Partido Verde,2,0.6646407625750334,42264.74337290471,HIDALGO,60-64,42264.74337290471
2,1,Hombres,44,0.7012470404344406,MORENA-PT-Partido Verde,2,1.4260309738782986,90681.81873057404,BAJA CALIFORNIA,40-44,-90681.81873057404
8,3,Hombres,57,0.7652168364789205,Movimiento Ciudadano,2,1.3068191293351752,83101.09497672977,COAHUILA DE ZARAGOZA,55-59,-83101.09497672977
28,2,Mujeres,41,0.4056568090985166,PAN-PRI-PRD,2,2.465137962856536,156759.0031271584,TAMAULIPAS,40-44,156759.0031271584
12,2,Hombres,35,1.0264407229216197,PAN-PRI-PRD,2,0.9742403800519918,61952.29357719403,GUERRERO,35-39,-61952.29357719403
15,2,Hombres,70,0.5453152567825396,PAN-PRI-PRD,2,1.8338016176187408,116612.09954260636,MEXICO,65-100,-116612.09954260636
15,2,Mujeres,46,1.6066632898079851,PAN-PRI-PRD,2,0.6224079471682654,39579.143563818674,MEXICO,45-49,39579.143563818674
16,2,Hombres,70,0.8560647597284737,PAN-PRI-PRD,2,1.168135925040507,74282.18050489198,MICHOACAN  DE OCAMPO,65-100,-74282.18050489198
20,2,Hombres,26,0.7060986874661334,PAN-PRI-PRD,2,1.4162326283150937,90058.7384381414,OAXACA,25-29,-90058.7384381414
8,3,Mujeres,39,0.7632567139832708,Movimiento Ciudadano,2,1.3101751765552343,83314.50721758243,COAHUILA DE ZARAGOZA,35-39,83314.50721758243
31,2,Mujeres,49,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.4831892106,YUCATAN,45-49,110890.4831892106
11,97,Mujeres,50,0.4788700801741992,Ninguno,2,2.088249070888347,132792.50393529516,GUANAJUATO,50-54,132792.50393529516
4,1,Hombres,57,0.7652168364789205,MORENA-PT-Partido Verde,2,1.3068191293351752,83101.09497672977,CAMPECHE,55-59,-83101.09497672977
22,1,Mujeres,38,0.5214441514450278,MORENA-PT-Partido Verde,2,1.9177509177709573,121950.465509692,QUERETARO,35-39,121950.465509692
21,1,Mujeres,65,1.9829470753643388,MORENA-PT-Partido Verde,2,0.5042998940434474,32068.610300324646,PUEBLA,65-100,32068.610300324646
8,1,Hombres,46,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649,COAHUILA DE ZARAGOZA,45-49,-96087.61624393649
9,3,Hombres,54,0.5148430010080732,Movimiento Ciudadano,2,1.942339699756973,123514.07493452611,COLIMA,50-54,-123514.07493452611
15,3,Hombres,28,1.622509348246559,Movimiento Ciudadano,2,0.6163292686607305,39192.59822739966,MEXICO,25-29,-39192.59822739966
21,3,Mujeres,30,0.4921120524492657,Movimiento Ciudadano,2,2.0320575263762617,129219.26355905154,PUEBLA,30-34,129219.26355905154
15,3,Mujeres,61,0.9584160012281226,Movimiento Ciudadano,2,1.0433882559541905,66349.43169202333,MEXICO,60-64,66349.43169202333
26,3,Hombres,38,0.5455342360713059,Movimiento Ciudadano,2,1.83306552344277,116565.29105116636,SONORA,35-39,-116565.29105116636
21,97,Hombres,36,0.7012470404344406,Ninguno,2,1.4260309738782986,90681.81873057404,PUEBLA,35-39,-90681.81873057404
17,1,Hombres,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611,MORELOS,45-49,-123514.07493452611
25,1,Hombres,68,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198,SINALOA,65-100,-74282.18050489198
7,1,Mujeres,33,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,CIUDAD DE MEXICO,30-34,100525.96042004168
30,1,Hombres,59,1.20127790138419,MORENA-PT-Partido Verde,2,0.8324468458528501,52935.59211632425,VERACRUZ DE IGNACIO DE LA LLAVE,55-59,-52935.59211632425
32,1,Hombres,68,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575,ZACATECAS,65-100,-170689.35889093575
9,1,Hombres,68,0.8560647597284737,MORENA-PT-Partido Verde,2,1.168135925040507,74282.18050489198,COLIMA,65-100,-74282.18050489198
3,1,Hombres,75,0.3725502129670507,MORENA-PT-Partido Verde,2,2.684201928206769,170689.35889093575,BAJA CALIFORNIA SUR,65-100,-170689.35889093575
19,1,Hombres,71,0.4461327446568079,MORENA-PT-Partido Verde,2,2.241485324663313,142536.85201911145,NUEVO LEON,65-100,-142536.85201911145
14,1,Mujeres,32,0.6325764682109873,MORENA-PT-Partido Verde,2,1.5808365474424564,100525.96042004168,JALISCO,30-34,100525.96042004168
24,1,Hombres,27,0.7060986874661334,MORENA-PT-Partido Verde,2,1.4162326283150937,90058.7384381414,SAN LUIS POTOSI,25-29,-90058.7384381414
15,1,Hombres,36,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,MEXICO,35-39,-75725.28868353557
4,1,Hombres,38,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,CAMPECHE,35-39,-61952.29357719403
23,1,Mujeres,62,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656,QUINTANA ROO,60-64,97118.06924590656
32,1,Hombres,60,0.5227832741710348,MORENA-PT-Partido Verde,2,1.9128385497521447,121638.08627363072,ZACATECAS,60-64,-121638.08627363072
26,1,Mujeres,58,0.9584160012281226,MORENA-PT-Partido Verde,2,1.0433882559541905,66349.43169202333,SONORA,55-59,66349.43169202333
21,1,Hombres,47,0.5148430010080732,MORENA-PT-Partido Verde,2,1.942339699756973,123514.07493452611,PUEBLA,45-49,-123514.07493452611
9,1,Mujeres,43,0.6244347805271155,MORENA-PT-Partido Verde,2,1.6014482715966778,101836.66731751835,COLIMA,40-44,101836.66731751835
17,1,Mujeres,48,1.100371938753226,MORENA-PT-Partido Verde,2,0.908783625592132,57789.87519263566,MORELOS,45-49,57789.87519263566
21,1,Mujeres,62,0.654773694532727,MORENA-PT-Partido Verde,2,1.5272452273966814,97118.06924590656,PUEBLA,60-64,97118.06924590656
9,1,Mujeres,65,0.5910224195602302,MORENA-PT-Partido Verde,2,1.69198319201509,107593.8152284375,COLIMA,65-100,107593.8152284375
9,1,Mujeres,24,0.7003449965462845,MORENA-PT-Partido Verde,2,1.4278677008209508,90798.61685257989,COLIMA,20-24,90798.61685257989
4,1,Mujeres,52,0.4788700801741992,MORENA-PT-Partido Verde,2,2.088249070888347,132792.50393529516,CAMPECHE,50-54,132792.50393529516
24,1,Mujeres,47,0.7009395019692667,MORENA-PT-Partido Verde,2,1.4266566475288276,90721.60554138044,SAN LUIS POTOSI,45-49,90721.60554138044
30,1,Hombres,40,0.8397506052671342,MORENA-PT-Partido Verde,2,1.1908297460314288,75725.28868353557,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,-75725.28868353557
11,1,Hombres,56,0.4066985779063897,MORENA-PT-Partido Verde,2,2.458823448923323,156357.46093182586,GUANAJUATO,55-59,-156357.46093182586
9,1,Mujeres,33,1.453566266829163,MORENA-PT-Partido Verde,2,0.6879631309698864,43747.82110535951,COLIMA,30-34,43747.82110535951
15,1,Mujeres,70,0.865100948191457,MORENA-PT-Partido Verde,2,1.1559344630133133,73506.28517858725,MEXICO,65-100,73506.28517858725
31,1,Hombres,30,0.8455605029158749,MORENA-PT-Partido Verde,2,1.1826474824114277,75204.97561882225,YUCATAN,30-34,-75204.97561882225
27,1,Mujeres,68,1.3580812679329148,MORENA-PT-Partido Verde,2,0.73633296004595,46823.67580462692,TABASCO,65-100,46823.67580462692
32,1,Hombres,45,0.6617955517242865,MORENA-PT-Partido Verde,2,1.5110406792468354,96087.61624393649,ZACATECAS,45-49,-96087.61624393649
9,1,Mujeres,19,0.8560429966237764,MORENA-PT-Partido Verde,2,1.1681656224558676,74284.06897413691,COLIMA,19-19,74284.06897413691
9,1,Hombres,52,0.7925070382889164,MORENA-PT-Partido Verde,2,1.2618184466337066,80239.48549822842,COLIMA,50-54,-80239.48549822842
11,3,Mujeres,27,0.6325764682109873,Movimiento Ciudadano,2,1.5808365474424564,100525.96042004168,GUANAJUATO,25-29,100525.96042004168
15,1,Hombres,38,0.5455342360713059,MORENA-PT-Partido Verde,2,1.83306552344277,116565.29105116636,MEXICO,35-39,-116565.29105116636
22,1,Hombres,38,1.0264407229216197,MORENA-PT-Partido Verde,2,0.9742403800519918,61952.29357719403,QUERETARO,35-39,-61952.29357719403
9,2,Hombres,48,0.9686941482381854,PAN-PRI-PRD,2,1.0323175811671332,65645.44353001674,COLIMA,45-49,-65645.44353001674
30,97,Hombres,28,1.622509348246559,Ninguno,2,0.6163292686607305,39192.59822739966,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,-39192.59822739966
11,97,Mujeres,65,0.7077554783613371,Ninguno,2,1.4129173571574398,89847.91916165443,GUANAJUATO,65-100,89847.91916165443
24,97,Hombres,54,0.9686941482381854,Ninguno,2,1.0323175811671332,65645.44353001674,SAN LUIS POTOSI,50-54,-65645.44353001674
9,98,Hombres,32,1.0335422546207569,NS,2,0.9675463151401926,61526.6155996312,COLIMA,30-34,-61526.6155996312
15,1,Hombres,21,0.7016402178123943,MORENA-PT-Partido Verde,2,1.425231870427618,90631.00345686052,MEXICO,20-24,-90631.00345686052
20,1,Mujeres,59,0.7840982914611817,MORENA-PT-Partido Verde,2,1.2753503111663227,81099.98159481467,OAXACA,55-59,81099.98159481467
11,2,Mujeres,53,0.5734518885405548,PAN-PRI-PRD,2,1.7438254542068343,110890.4831892106,GUANAJUATO,50-54,110890.4831892106
15,2,Mujeres,37,0.5214441514450278,PAN-PRI-PRD,2,1.9177509177709573,121950.465509692,MEXICO,35-39,121950.465509692
13,1,Mujeres,52,1.100371938753226,MORENA-PT-Partido Verde,2,0.908783625592132,57789.87519263566,HIDALGO,50-54,57789.87519263566
