estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
32,2,Mujeres,18,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,ZACATECAS,18-18,54117.85149978971
7,2,Mujeres,28,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,CIUDAD DE MEXICO,25-29,27363.529250183587
32,2,Mujeres,26,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,ZACATECAS,25-29,27363.529250183587
32,2,Mujeres,28,25519.175985976188,MORENA-PT-Partido Verde,3,27363.529250183587,ZACATECAS,25-29,27363.529250183587
32,1,Mujeres,21,26711.378271284193,PAN-PRI-PRD,3,28641.89584493919,ZACATECAS,20-24,28641.89584493919
20,2,Mujeres,20,31089.875377891607,MORENA-PT-Partido Verde,3,33336.84107805868,OAXACA,20-24,33336.84107805868
20,2,Mujeres,26,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,OAXACA,25-29,31381.775923128804
20,2,Mujeres,29,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,OAXACA,25-29,54117.85149978971
32,1,Mujeres,23,29813.343303834194,PAN-PRI-PRD,3,31968.049908372668,ZACATECAS,20-24,31968.049908372668
32,1,Mujeres,23,29813.343303834194,PAN-PRI-PRD,3,31968.049908372668,ZACATECAS,20-24,31968.049908372668
8,1,Mujeres,25,16074.53432886138,PAN-PRI-PRD,3,17236.29283847555,COAHUILA DE ZARAGOZA,25-29,17236.29283847555
8,1,Mujeres,18,31791.193810709025,PAN-PRI-PRD,3,34088.84605896552,COAHUILA DE ZARAGOZA,18-18,34088.84605896552
8,1,Mujeres,22,14422.500671481028,PAN-PRI-PRD,3,15464.86137333509,COAHUILA DE ZARAGOZA,20-24,15464.86137333509
11,2,Mujeres,25,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,GUANAJUATO,25-29,31381.775923128804
28,2,Mujeres,27,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,TAMAULIPAS,25-29,29068.260132335796
28,2,Mujeres,29,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,TAMAULIPAS,25-29,27928.11030254832
14,1,Mujeres,18,38748.6475964955,PAN-PRI-PRD,3,41549.137499362754,JALISCO,18-18,41549.137499362754
14,8,Mujeres,27,133457.43612816278,Ninguno,3,143102.83604589498,JALISCO,25-29,143102.83604589498
8,2,Mujeres,26,27668.334353452,MORENA-PT-Partido Verde,3,29668.014233712012,COAHUILA DE ZARAGOZA,25-29,29668.014233712012
15,2,Mujeres,29,19635.911276572773,MORENA-PT-Partido Verde,3,21055.06199987731,MEXICO,25-29,21055.06199987731
15,2,Mujeres,23,55861.68269525901,MORENA-PT-Partido Verde,3,59898.98691228144,MEXICO,20-24,59898.98691228144
9,2,Mujeres,28,31089.875377891607,MORENA-PT-Partido Verde,3,33336.84107805868,COLIMA,25-29,33336.84107805868
16,2,Mujeres,26,27109.00480493523,MORENA-PT-Partido Verde,3,29068.260132335796,MICHOACAN  DE OCAMPO,25-29,29068.260132335796
25,2,Mujeres,19,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,SINALOA,19-19,54117.85149978971
21,9,Mujeres,25,23108.26732396247,NS,3,24778.37643299282,PUEBLA,25-29,24778.37643299282
20,2,Mujeres,23,46926.812032478774,MORENA-PT-Partido Verde,3,50318.36429100435,OAXACA,20-24,50318.36429100435
16,2,Mujeres,23,41208.08306646073,MORENA-PT-Partido Verde,3,44186.32431363591,MICHOACAN  DE OCAMPO,20-24,44186.32431363591
14,2,Mujeres,24,46749.46057655424,MORENA-PT-Partido Verde,3,50128.19507259305,JALISCO,20-24,50128.19507259305
14,2,Mujeres,26,73843.5919730779,MORENA-PT-Partido Verde,3,79180.50684725681,JALISCO,25-29,79180.50684725681
14,2,Mujeres,20,53614.46920560239,MORENA-PT-Partido Verde,3,57489.360046217334,JALISCO,20-24,57489.360046217334
15,2,Mujeres,25,33824.39816936483,MORENA-PT-Partido Verde,3,36268.996662976126,MEXICO,25-29,36268.996662976126
15,2,Mujeres,24,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,MEXICO,20-24,55234.4440735077
15,1,Mujeres,18,61285.77202445657,PAN-PRI-PRD,3,65715.09269472011,MEXICO,18-18,65715.09269472011
9,2,Mujeres,23,29266.58528630481,MORENA-PT-Partido Verde,3,31381.775923128804,COLIMA,20-24,31381.775923128804
9,2,Mujeres,22,54720.67568830136,MORENA-PT-Partido Verde,3,58675.51564398077,COLIMA,20-24,58675.51564398077
9,2,Mujeres,27,46564.39901852913,MORENA-PT-Partido Verde,3,49929.758518102135,COLIMA,25-29,49929.758518102135
9,1,Mujeres,26,83995.97608661723,PAN-PRI-PRD,3,90066.63654841165,COLIMA,25-29,90066.63654841165
25,2,Mujeres,28,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,SINALOA,25-29,27928.11030254832
9,1,Mujeres,18,26813.00724862582,PAN-PRI-PRD,3,28750.869876690143,COLIMA,18-18,28750.869876690143
9,2,Mujeres,26,20835.982122044818,MORENA-PT-Partido Verde,3,22341.86584105199,COLIMA,25-29,22341.86584105199
9,3,Mujeres,19,54919.679000503354,Movimiento Ciudadano,3,58888.90156824867,COLIMA,19-19,58888.90156824867
15,2,Mujeres,21,15848.526482832222,MORENA-PT-Partido Verde,3,16993.950675508047,MEXICO,20-24,16993.950675508047
15,2,Mujeres,18,51511.53880451826,MORENA-PT-Partido Verde,3,55234.4440735077,MEXICO,18-18,55234.4440735077
30,2,Mujeres,23,145451.11193372676,MORENA-PT-Partido Verde,3,155963.33353621842,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,155963.33353621842
15,2,Mujeres,26,158067.35748304435,MORENA-PT-Partido Verde,3,169491.39589630268,MEXICO,25-29,169491.39589630268
9,1,Mujeres,19,47268.931551719295,PAN-PRI-PRD,3,50685.20989279579,COLIMA,19-19,50685.20989279579
30,1,Mujeres,27,27942.122777248107,PAN-PRI-PRD,3,29961.590231111903,VERACRUZ DE IGNACIO DE LA LLAVE,25-29,29961.590231111903
15,2,Mujeres,18,50470.20666739445,MORENA-PT-Partido Verde,3,54117.85149978971,MEXICO,18-18,54117.85149978971
15,2,Mujeres,24,25001.364525379777,MORENA-PT-Partido Verde,3,26808.29388302688,MEXICO,20-24,26808.29388302688
15,2,Mujeres,22,26045.703215045025,MORENA-PT-Partido Verde,3,27928.11030254832,MEXICO,20-24,27928.11030254832
15,2,Mujeres,18,75380.75012656103,MORENA-PT-Partido Verde,3,80828.76038483612,MEXICO,18-18,80828.76038483612
15,1,Mujeres,23,138237.16559477997,PAN-PRI-PRD,3,148228.01199748597,MEXICO,20-24,148228.01199748597
15,9,Mujeres,19,141846.97188479637,NS,3,152098.71064616658,MEXICO,19-19,152098.71064616658
15,2,Mujeres,28,850209.5155014357,MORENA-PT-Partido Verde,3,911656.9029890643,MEXICO,25-29,911656.9029890643
15,2,Mujeres,21,46749.46057655424,MORENA-PT-Partido Verde,3,50128.19507259305,MEXICO,20-24,50128.19507259305
15,2,Mujeres,28,38435.844650951345,MORENA-PT-Partido Verde,3,41213.72727472835,MEXICO,25-29,41213.72727472835
16,2,Mujeres,18,26053.55660090371,MORENA-PT-Partido Verde,3,27936.531277966,MICHOACAN  DE OCAMPO,18-18,27936.531277966
17,3,Mujeres,20,199626.48370752364,Movimiento Ciudadano,3,214054.134390702,MORELOS,20-24,214054.134390702
13,2,Mujeres,24,71767.49976603664,MORENA-PT-Partido Verde,3,76954.36875154907,HIDALGO,20-24,76954.36875154907
1,1,Mujeres,29,187276.9617761458,PAN-PRI-PRD,3,200812.07262582576,AGUASCALIENTES,25-29,200812.07262582576
6,2,Mujeres,24,59941.47886455736,MORENA-PT-Partido Verde,3,64273.643126680035,CHIHUAHUA,20-24,64273.643126680035
6,1,Mujeres,19,41257.20115141109,PAN-PRI-PRD,3,44238.99232121542,CHIHUAHUA,19-19,44238.99232121542
29,2,Mujeres,18,73504.33961340698,MORENA-PT-Partido Verde,3,78816.73562391674,TLAXCALA,18-18,78816.73562391674
15,1,Mujeres,23,285767.5670319458,PAN-PRI-PRD,3,306420.9120047465,MEXICO,20-24,306420.9120047465
9,1,Mujeres,25,16383.561785709087,PAN-PRI-PRD,3,17567.654707652244,COLIMA,25-29,17567.654707652244
12,2,Mujeres,22,49595.73684342659,MORENA-PT-Partido Verde,3,53180.180917491234,GUERRERO,20-24,53180.180917491234
19,2,Mujeres,21,57914.62791949351,MORENA-PT-Partido Verde,3,62100.30511798041,NUEVO LEON,20-24,62100.30511798041
20,2,Mujeres,24,41761.92507804867,MORENA-PT-Partido Verde,3,44780.19427606712,OAXACA,20-24,44780.19427606712
21,1,Mujeres,18,38260.794311329366,PAN-PRI-PRD,3,41026.025481726385,PUEBLA,18-18,41026.025481726385
2,2,Mujeres,25,34986.26781390359,MORENA-PT-Partido Verde,3,37514.83837905302,BAJA CALIFORNIA,25-29,37514.83837905302
15,2,Mujeres,24,37165.890575583966,MORENA-PT-Partido Verde,3,39851.98951694174,MEXICO,20-24,39851.98951694174
15,2,Mujeres,27,42623.582629374374,MORENA-PT-Partido Verde,3,45704.126601401586,MEXICO,25-29,45704.126601401586
7,1,Mujeres,18,117981.40054043972,PAN-PRI-PRD,3,126508.2973854672,CIUDAD DE MEXICO,18-18,126508.2973854672
7,2,Mujeres,25,40123.88924265424,MORENA-PT-Partido Verde,3,43023.7723007143,CIUDAD DE MEXICO,25-29,43023.7723007143
5,2,Mujeres,25,62796.88954384117,MORENA-PT-Partido Verde,3,67335.42355747477,CHIAPAS,25-29,67335.42355747477
8,2,Mujeres,25,69193.62004709253,MORENA-PT-Partido Verde,3,74194.46643281881,COAHUILA DE ZARAGOZA,25-29,74194.46643281881
2,2,Mujeres,28,37165.890575583966,MORENA-PT-Partido Verde,3,39851.98951694174,BAJA CALIFORNIA,25-29,39851.98951694174
2,2,Mujeres,24,72018.41174493507,MORENA-PT-Partido Verde,3,77223.4149494977,BAJA CALIFORNIA,20-24,77223.4149494977
2,2,Mujeres,19,72018.41174493507,MORENA-PT-Partido Verde,3,77223.4149494977,BAJA CALIFORNIA,19-19,77223.4149494977
12,2,Mujeres,24,36414.5630641296,MORENA-PT-Partido Verde,3,39046.36113977756,GUERRERO,20-24,39046.36113977756
5,2,Mujeres,18,72018.41174493507,MORENA-PT-Partido Verde,3,77223.4149494977,CHIAPAS,18-18,77223.4149494977
14,1,Mujeres,24,141657.0885264225,PAN-PRI-PRD,3,151895.1038042434,JALISCO,20-24,151895.1038042434
28,9,Mujeres,26,209135.0664125363,NS,3,224249.9330763409,TAMAULIPAS,25-29,224249.9330763409
19,2,Mujeres,26,34279.002492809275,MORENA-PT-Partido Verde,3,36756.45670904768,NUEVO LEON,25-29,36756.45670904768
30,2,Mujeres,20,52734.53751788037,MORENA-PT-Partido Verde,3,56545.83285363178,VERACRUZ DE IGNACIO DE LA LLAVE,20-24,56545.83285363178
21,2,Mujeres,29,41761.92507804867,MORENA-PT-Partido Verde,3,44780.19427606712,PUEBLA,25-29,44780.19427606712
28,2,Mujeres,23,34279.002492809275,MORENA-PT-Partido Verde,3,36756.45670904768,TAMAULIPAS,20-24,36756.45670904768
25,1,Mujeres,28,45643.288793743915,PAN-PRI-PRD,3,48942.07668259127,SINALOA,25-29,48942.07668259127
14,2,Mujeres,19,67794.83558226792,MORENA-PT-Partido Verde,3,72694.58729726345,JALISCO,19-19,72694.58729726345
9,2,Mujeres,26,86846.03269062519,MORENA-PT-Partido Verde,3,93122.67594761903,COLIMA,25-29,93122.67594761903
25,2,Mujeres,28,41761.92507804867,MORENA-PT-Partido Verde,3,44780.19427606712,SINALOA,25-29,44780.19427606712
9,2,Mujeres,26,52056.31982050696,MORENA-PT-Partido Verde,3,55818.598172924685,COLIMA,25-29,55818.598172924685
9,2,Mujeres,27,39163.757636602546,MORENA-PT-Partido Verde,3,41994.24888269097,COLIMA,25-29,41994.24888269097
15,2,Mujeres,23,51506.92735170537,MORENA-PT-Partido Verde,3,55229.49933610707,MEXICO,20-24,55229.49933610707
14,2,Mujeres,45,69411.75306308205,MORENA-PT-Partido Verde,3,74428.36462634748,JALISCO,45-49,74428.36462634748
16,2,Mujeres,42,21310.94983625933,MORENA-PT-Partido Verde,3,22851.161005909347,MICHOACAN  DE OCAMPO,40-44,22851.161005909347
6,1,Mujeres,47,69225.44431416328,PAN-PRI-PRD,3,74228.59074244913,CHIHUAHUA,45-49,74228.59074244913
32,1,Mujeres,32,46611.08024446932,PAN-PRI-PRD,3,49979.81354700082,ZACATECAS,30-34,49979.81354700082
19,2,Mujeres,49,41760.276143027666,MORENA-PT-Partido Verde,3,44778.426167186815,NUEVO LEON,45-49,44778.426167186815
19,3,Mujeres,46,50230.59207284421,Movimiento Ciudadano,3,53860.91918464169,NUEVO LEON,45-49,53860.91918464169
19,2,Mujeres,44,58270.36279889055,MORENA-PT-Partido Verde,3,62481.75010597848,NUEVO LEON,40-44,62481.75010597848
6,2,Mujeres,48,84294.88813475419,MORENA-PT-Partido Verde,3,90387.15193562176,CHIHUAHUA,45-49,90387.15193562176
29,3,Mujeres,48,58823.46365066391,Movimiento Ciudadano,3,63074.825342581695,TLAXCALA,45-49,63074.825342581695
4,2,Mujeres,43,36810.284160653406,MORENA-PT-Partido Verde,3,39470.68227795202,CAMPECHE,40-44,39470.68227795202
12,9,Mujeres,31,22060.69001229138,NS,3,23655.08732579385,GUERRERO,30-34,23655.08732579385
30,3,Mujeres,30,99122.6699105756,Movimiento Ciudadano,3,106286.58538758742,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,106286.58538758742
30,1,Mujeres,48,119298.88292825918,PAN-PRI-PRD,3,127920.9984803423,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,127920.9984803423
21,1,Mujeres,33,201820.9388089395,PAN-PRI-PRD,3,216407.18984942077,PUEBLA,30-34,216407.18984942077
21,1,Mujeres,48,228928.60570390895,PAN-PRI-PRD,3,245474.0153767167,PUEBLA,45-49,245474.0153767167
17,8,Mujeres,48,218371.05080977772,Ninguno,3,234153.43189413336,MORELOS,45-49,234153.43189413336
31,1,Mujeres,41,195810.26627820803,PAN-PRI-PRD,3,209962.1066030679,YUCATAN,40-44,209962.1066030679
7,8,Mujeres,41,88887.86087962816,Ninguno,3,95312.0736540472,CIUDAD DE MEXICO,40-44,95312.0736540472
24,1,Mujeres,30,200134.26448581275,PAN-PRI-PRD,3,214598.61412574633,SAN LUIS POTOSI,30-34,214598.61412574633
24,9,Mujeres,47,68505.13076093397,NS,3,73456.21780243237,SAN LUIS POTOSI,45-49,73456.21780243237
8,1,Mujeres,37,127048.2308060887,PAN-PRI-PRD,3,136230.41675628372,COAHUILA DE ZARAGOZA,35-39,136230.41675628372
32,3,Mujeres,48,78869.40031210853,Movimiento Ciudadano,3,84569.54658609697,ZACATECAS,45-49,84569.54658609697
20,3,Mujeres,39,91726.35706155798,Movimiento Ciudadano,3,98355.7171221378,OAXACA,35-39,98355.7171221378
14,2,Mujeres,31,37726.7776858149,MORENA-PT-Partido Verde,3,40453.41375004744,JALISCO,30-34,40453.41375004744
12,8,Mujeres,49,134563.2438111322,Ninguno,3,144288.56402138446,GUERRERO,45-49,144288.56402138446
21,9,Mujeres,41,232392.3539970676,NS,3,249188.0999454036,PUEBLA,40-44,249188.0999454036
32,2,Mujeres,49,42850.957225620194,MORENA-PT-Partido Verde,3,45947.934294037914,ZACATECAS,45-49,45947.934294037914
8,2,Mujeres,39,42621.89967251865,MORENA-PT-Partido Verde,3,45702.322011818695,COAHUILA DE ZARAGOZA,35-39,45702.322011818695
20,2,Mujeres,32,188408.57202254547,MORENA-PT-Partido Verde,3,202025.46799933555,OAXACA,30-34,202025.46799933555
20,2,Mujeres,48,37724.22855651757,MORENA-PT-Partido Verde,3,40450.680386943226,OAXACA,45-49,40450.680386943226
20,2,Mujeres,45,41760.276143027666,MORENA-PT-Partido Verde,3,44778.426167186815,OAXACA,45-49,44778.426167186815
20,2,Mujeres,39,44361.915417601325,MORENA-PT-Partido Verde,3,47568.09431428312,OAXACA,35-39,47568.09431428312
20,2,Mujeres,37,73837.14208510531,MORENA-PT-Partido Verde,3,79173.59080505015,OAXACA,35-39,79173.59080505015
20,2,Mujeres,48,55084.24432760615,MORENA-PT-Partido Verde,3,59065.36056301473,OAXACA,45-49,59065.36056301473
20,2,Mujeres,40,40729.41683637001,MORENA-PT-Partido Verde,3,43673.063329215394,OAXACA,40-44,43673.063329215394
20,1,Mujeres,43,141369.2741000943,PAN-PRI-PRD,3,151586.4880998106,OAXACA,40-44,151586.4880998106
20,2,Mujeres,38,112945.19263756232,MORENA-PT-Partido Verde,3,121108.10647271504,OAXACA,35-39,121108.10647271504
20,2,Mujeres,46,98592.77696130316,MORENA-PT-Partido Verde,3,105718.39536355018,OAXACA,45-49,105718.39536355018
21,1,Mujeres,42,23462.253405164625,PAN-PRI-PRD,3,25157.94623150262,PUEBLA,40-44,25157.94623150262
21,2,Mujeres,44,82590.8238018464,MORENA-PT-Partido Verde,3,88559.92936999732,PUEBLA,40-44,88559.92936999732
21,2,Mujeres,46,55351.16841941251,MORENA-PT-Partido Verde,3,59351.576120983205,PUEBLA,45-49,59351.576120983205
14,1,Mujeres,43,37170.578886024465,PAN-PRI-PRD,3,39857.016666718955,JALISCO,40-44,39857.016666718955
20,2,Mujeres,42,20880.138071513833,MORENA-PT-Partido Verde,3,22389.213083593408,OAXACA,40-44,22389.213083593408
8,1,Mujeres,44,239630.5078895348,PAN-PRI-PRD,3,256949.37859572913,COAHUILA DE ZARAGOZA,40-44,256949.37859572913
8,3,Mujeres,49,48272.87850509461,Movimiento Ciudadano,3,51761.7153347981,COAHUILA DE ZARAGOZA,45-49,51761.7153347981
25,3,Mujeres,44,39966.91663249728,Movimiento Ciudadano,3,42855.45477306889,SINALOA,40-44,42855.45477306889
21,2,Mujeres,36,113752.93244359177,MORENA-PT-Partido Verde,3,121974.2242431701,PUEBLA,35-39,121974.2242431701
21,9,Mujeres,48,140651.5277893469,NS,3,150816.86794518094,PUEBLA,45-49,150816.86794518094
20,3,Mujeres,42,65685.02667002103,Movimiento Ciudadano,3,70432.29568117479,OAXACA,40-44,70432.29568117479
12,2,Mujeres,44,42621.89967251865,MORENA-PT-Partido Verde,3,45702.322011818695,GUERRERO,40-44,45702.322011818695
16,2,Mujeres,31,187151.099023448,MORENA-PT-Partido Verde,3,200677.11336550929,MICHOACAN  DE OCAMPO,30-34,200677.11336550929
14,2,Mujeres,37,112945.19263756232,MORENA-PT-Partido Verde,3,121108.10647271504,JALISCO,35-39,121108.10647271504
25,2,Mujeres,49,116099.9524394918,MORENA-PT-Partido Verde,3,124490.8709540149,SINALOA,45-49,124490.8709540149
25,9,Mujeres,43,62407.90838492194,NS,3,66918.32947396261,SINALOA,40-44,66918.32947396261
15,3,Mujeres,30,54280.797655501694,Movimiento Ciudadano,3,58203.84620513833,MEXICO,30-34,58203.84620513833
30,1,Mujeres,43,163499.34109858415,PAN-PRI-PRD,3,175315.9665106526,VERACRUZ DE IGNACIO DE LA LLAVE,40-44,175315.9665106526
30,2,Mujeres,39,41760.276143027666,MORENA-PT-Partido Verde,3,44778.426167186815,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,44778.426167186815
30,3,Mujeres,39,45441.87773713075,Movimiento Ciudadano,3,48726.108998447664,VERACRUZ DE IGNACIO DE LA LLAVE,35-39,48726.108998447664
29,2,Mujeres,46,24837.191513873975,MORENA-PT-Partido Verde,3,26632.255557773024,TLAXCALA,45-49,26632.255557773024
1,2,Mujeres,38,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,AGUASCALIENTES,35-39,23451.134975246852
1,2,Mujeres,43,77695.37394994966,MORENA-PT-Partido Verde,3,83310.66954715672,AGUASCALIENTES,40-44,83310.66954715672
1,3,Mujeres,48,42983.29123949953,Movimiento Ciudadano,3,46089.8325144809,AGUASCALIENTES,45-49,46089.8325144809
1,3,Mujeres,43,82226.02720042059,Movimiento Ciudadano,3,88168.76774005409,AGUASCALIENTES,40-44,88168.76774005409
7,9,Mujeres,40,25703.761669480813,NS,3,27561.45553716557,CIUDAD DE MEXICO,40-44,27561.45553716557
7,1,Mujeres,42,49723.829551841896,PAN-PRI-PRD,3,53317.53129962676,CIUDAD DE MEXICO,40-44,53317.53129962676
3,2,Mujeres,44,256493.82406940707,MORENA-PT-Partido Verde,3,275031.4610970062,BAJA CALIFORNIA SUR,40-44,275031.4610970062
1,2,Mujeres,48,39404.27730376307,MORENA-PT-Partido Verde,3,42252.151682969794,AGUASCALIENTES,45-49,42252.151682969794
1,1,Mujeres,34,91090.8020943378,PAN-PRI-PRD,3,97674.22854487394,AGUASCALIENTES,30-34,97674.22854487394
19,2,Mujeres,32,13434.5123337255,MORENA-PT-Partido Verde,3,14405.467927642709,NUEVO LEON,30-34,14405.467927642709
19,2,Mujeres,35,40566.701426224754,MORENA-PT-Partido Verde,3,43498.58795087982,NUEVO LEON,35-39,43498.58795087982
19,2,Mujeres,48,39099.96038382659,MORENA-PT-Partido Verde,3,41925.84079641986,NUEVO LEON,45-49,41925.84079641986
19,2,Mujeres,47,25599.60416776847,MORENA-PT-Partido Verde,3,27449.77023642161,NUEVO LEON,45-49,27449.77023642161
14,2,Mujeres,36,22681.557677984707,MORENA-PT-Partido Verde,3,24320.82710281599,JALISCO,35-39,24320.82710281599
14,3,Mujeres,32,38222.71516269963,Movimiento Ciudadano,3,40985.19423004629,JALISCO,30-34,40985.19423004629
14,2,Mujeres,31,41690.150290309255,MORENA-PT-Partido Verde,3,44703.232092616825,JALISCO,30-34,44703.232092616825
16,2,Mujeres,43,12541.04752969872,MORENA-PT-Partido Verde,3,13447.429536731035,MICHOACAN  DE OCAMPO,40-44,13447.429536731035
16,2,Mujeres,35,8578.241120103532,MORENA-PT-Partido Verde,3,9198.218309794747,MICHOACAN  DE OCAMPO,35-39,9198.218309794747
16,2,Mujeres,47,15467.458045079657,MORENA-PT-Partido Verde,3,16585.341191075855,MICHOACAN  DE OCAMPO,45-49,16585.341191075855
11,1,Mujeres,30,21964.461011310195,PAN-PRI-PRD,3,23551.90354413446,GUANAJUATO,30-34,23551.90354413446
17,1,Mujeres,31,175601.14803861055,PAN-PRI-PRD,3,188292.410121742,MORELOS,30-34,188292.410121742
17,1,Mujeres,45,172051.280901805,PAN-PRI-PRD,3,184485.98262245188,MORELOS,45-49,184485.98262245188
19,2,Mujeres,31,43254.05608188236,MORENA-PT-Partido Verde,3,46380.16640647394,NUEVO LEON,30-34,46380.16640647394
19,1,Mujeres,32,19903.498757149948,PAN-PRI-PRD,3,21341.988891865527,NUEVO LEON,30-34,21341.988891865527
13,9,Mujeres,42,36280.15184225825,NS,3,38902.235584812515,HIDALGO,40-44,38902.235584812515
13,2,Mujeres,32,25957.25588262358,MORENA-PT-Partido Verde,3,27833.27059576684,HIDALGO,30-34,27833.27059576684
13,2,Mujeres,36,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,HIDALGO,35-39,23451.134975246852
12,2,Mujeres,49,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,GUERRERO,45-49,23934.99311877866
12,2,Mujeres,38,33931.001722962086,MORENA-PT-Partido Verde,3,36383.30479967439,GUERRERO,35-39,36383.30479967439
12,2,Mujeres,33,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,GUERRERO,30-34,23451.134975246852
12,2,Mujeres,41,19299.59625214962,MORENA-PT-Partido Verde,3,20694.440402489665,GUERRERO,40-44,20694.440402489665
17,2,Mujeres,37,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,MORELOS,35-39,24912.126123293074
17,1,Mujeres,49,102548.7802292219,PAN-PRI-PRD,3,109960.3117637899,MORELOS,45-49,109960.3117637899
17,2,Mujeres,46,27194.44361251493,MORENA-PT-Partido Verde,3,29159.873878469007,MORELOS,45-49,29159.873878469007
32,2,Mujeres,45,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,ZACATECAS,45-49,23451.134975246852
32,3,Mujeres,30,32741.870248285457,Movimiento Ciudadano,3,35108.23095295186,ZACATECAS,30-34,35108.23095295186
19,1,Mujeres,40,234392.99845176045,PAN-PRI-PRD,3,251333.3374360377,NUEVO LEON,40-44,251333.3374360377
19,3,Mujeres,33,48271.67295331826,Movimiento Ciudadano,3,51760.42265390147,NUEVO LEON,30-34,51760.42265390147
6,2,Mujeres,43,14208.16785994165,MORENA-PT-Partido Verde,3,15235.038037305165,CHIHUAHUA,40-44,15235.038037305165
1,3,Mujeres,32,109162.40431023246,Movimiento Ciudadano,3,117051.92381622852,AGUASCALIENTES,30-34,117051.92381622852
1,2,Mujeres,37,16809.6551655099,MORENA-PT-Partido Verde,3,18024.543232105243,AGUASCALIENTES,35-39,18024.543232105243
11,2,Mujeres,39,37313.13616200146,MORENA-PT-Partido Verde,3,40009.87701742803,GUANAJUATO,35-39,40009.87701742803
3,1,Mujeres,45,37537.14306252271,PAN-PRI-PRD,3,40250.07362009359,BAJA CALIFORNIA SUR,45-49,40250.07362009359
3,9,Mujeres,31,27276.58159947627,NS,3,29247.948243017578,BAJA CALIFORNIA SUR,30-34,29247.948243017578
30,2,Mujeres,49,24987.026735026553,MORENA-PT-Partido Verde,3,26792.919854260083,VERACRUZ DE IGNACIO DE LA LLAVE,45-49,26792.919854260083
30,2,Mujeres,33,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,23451.134975246852
27,2,Mujeres,31,22321.72962912464,MORENA-PT-Partido Verde,3,23934.99311877866,TABASCO,30-34,23934.99311877866
29,3,Mujeres,49,20530.523598444168,Movimiento Ciudadano,3,22014.3308434542,TLAXCALA,45-49,22014.3308434542
29,2,Mujeres,42,33138.46250166017,MORENA-PT-Partido Verde,3,35533.4862092963,TLAXCALA,40-44,35533.4862092963
4,2,Mujeres,32,19110.391592154225,MORENA-PT-Partido Verde,3,20491.561310668672,CAMPECHE,30-34,20491.561310668672
31,2,Mujeres,35,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,YUCATAN,35-39,23451.134975246852
31,2,Mujeres,35,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,YUCATAN,35-39,23451.134975246852
31,1,Mujeres,30,35335.74790797536,PAN-PRI-PRD,3,37889.57652819016,YUCATAN,30-34,37889.57652819016
31,1,Mujeres,32,38311.63233030831,PAN-PRI-PRD,3,41080.537728521354,YUCATAN,30-34,41080.537728521354
2,2,Mujeres,43,23233.00203393483,MORENA-PT-Partido Verde,3,24912.126123293074,BAJA CALIFORNIA,40-44,24912.126123293074
9,2,Mujeres,32,42885.774681868446,MORENA-PT-Partido Verde,3,45985.26812029428,COLIMA,30-34,45985.26812029428
9,2,Mujeres,45,105501.49427123778,MORENA-PT-Partido Verde,3,113126.42798558837,COLIMA,45-49,113126.42798558837
12,1,Mujeres,45,62749.049773688,PAN-PRI-PRD,3,67284.12625263126,GUERRERO,45-49,67284.12625263126
30,2,Mujeres,30,127260.4588624996,MORENA-PT-Partido Verde,3,136457.98321973463,VERACRUZ DE IGNACIO DE LA LLAVE,30-34,136457.98321973463
20,2,Mujeres,40,21870.48443322385,MORENA-PT-Partido Verde,3,23451.134975246852,OAXACA,40-44,23451.134975246852
20,2,Mujeres,30,60803.29052014346,MORENA-PT-Partido Verde,3,65197.7406938875,OAXACA,30-34,65197.7406938875
28,9,Mujeres,41,73661.31963520662,NS,3,78985.06109886819,TAMAULIPAS,40-44,78985.06109886819
21,2,Mujeres,30,26644.69400801605,MORENA-PT-Partido Verde,3,28570.392094603856,PUEBLA,30-34,28570.392094603856
