estado,voto,genero,edad,ponderado,partido,encuesta,homo_pon,N_estado,rango_edad,total
15,1,Mujeres,23,82756.0303831078,PAN-PRI-PRD,1,88062.05534486269,MEXICO,20-24,88062.05534486269
15,2,Hombres,70,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528,MEXICO,65-100,-66675.31600133528
15,7,Hombres,22,82971.11971014905,MORENA-PT-Partido Verde,1,88290.93544138629,MEXICO,20-24,-88290.93544138629
15,7,Hombres,59,46987.83467645482,MORENA-PT-Partido Verde,1,50000.5290086732,MEXICO,55-59,-50000.5290086732
15,5,Mujeres,31,189418.8250910163,MORENA-PT-Partido Verde,1,201563.6924741716,MEXICO,30-34,201563.6924741716
15,7,Mujeres,30,70292.8643409797,MORENA-PT-Partido Verde,1,74799.79502747889,MEXICO,30-34,74799.79502747889
15,99,Hombres,48,124059.3036633644,NR,1,132013.54891810182,MEXICO,45-49,-132013.54891810182
15,1,Hombres,25,114697.93498412648,PAN-PRI-PRD,1,122051.96227700326,MEXICO,25-29,-122051.96227700326
15,2,Mujeres,43,150643.20908940028,PAN-PRI-PRD,1,160301.92065455014,MEXICO,40-44,160301.92065455014
15,7,Mujeres,18,185249.85288563615,MORENA-PT-Partido Verde,1,197127.4204661764,MEXICO,18-18,197127.4204661764
15,2,Hombres,65,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528,MEXICO,65-100,-66675.31600133528
15,7,Hombres,71,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MEXICO,65-100,-48232.12925694275
15,99,Mujeres,67,138841.57709001147,NR,1,147743.60961088733,MEXICO,65-100,147743.60961088733
15,7,Mujeres,63,60756.89179815213,MORENA-PT-Partido Verde,1,64652.40953851778,MEXICO,60-64,64652.40953851778
15,5,Hombres,64,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MEXICO,60-64,-48232.12925694275
15,7,Mujeres,19,82756.0303831078,MORENA-PT-Partido Verde,1,88062.05534486269,MEXICO,19-19,88062.05534486269
15,2,Hombres,70,140260.09763206443,PAN-PRI-PRD,1,149253.08068995917,MEXICO,65-100,-149253.08068995917
15,3,Hombres,64,45325.98675557022,PAN-PRI-PRD,1,48232.12925694275,MEXICO,60-64,-48232.12925694275
15,2,Mujeres,54,187024.2329018429,PAN-PRI-PRD,1,199015.56747451707,MEXICO,50-54,199015.56747451707
15,99,Mujeres,36,69548.9030500875,NR,1,74008.13356100094,MEXICO,35-39,74008.13356100094
15,2,Mujeres,23,183289.21689530503,PAN-PRI-PRD,1,195041.07540718344,MEXICO,20-24,195041.07540718344
15,7,Hombres,34,76120.76268012864,MORENA-PT-Partido Verde,1,81001.35766539785,MEXICO,30-34,-81001.35766539785
15,98,Hombres,48,124059.3036633644,NS,1,132013.54891810182,MEXICO,45-49,-132013.54891810182
15,7,Hombres,70,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MEXICO,65-100,-48232.12925694275
15,7,Mujeres,37,69548.9030500875,MORENA-PT-Partido Verde,1,74008.13356100094,MEXICO,35-39,74008.13356100094
15,5,Mujeres,40,66584.07660153598,MORENA-PT-Partido Verde,1,70853.21289127354,MEXICO,40-44,70853.21289127354
15,1,Hombres,71,31042.445130738957,PAN-PRI-PRD,1,33032.7772911277,MEXICO,65-100,-33032.7772911277
15,3,Mujeres,28,223003.43272860657,PAN-PRI-PRD,1,237301.62677123112,MEXICO,25-29,237301.62677123112
15,7,Mujeres,72,83989.3453245714,MORENA-PT-Partido Verde,1,89374.44609306588,MEXICO,65-100,89374.44609306588
15,1,Mujeres,39,101550.39801910288,PAN-PRI-PRD,1,108061.4515854843,MEXICO,35-39,108061.4515854843
15,5,Mujeres,44,48166.12776211133,MORENA-PT-Partido Verde,1,51254.37009362129,MEXICO,40-44,51254.37009362129
15,4,Mujeres,68,156662.73517265043,MORENA-PT-Partido Verde,1,166707.3975320542,MEXICO,65-100,166707.3975320542
15,7,Hombres,20,114697.93498412648,MORENA-PT-Partido Verde,1,122051.96227700326,MEXICO,20-24,-122051.96227700326
15,7,Hombres,74,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MEXICO,65-100,-48232.12925694275
15,7,Mujeres,55,41566.38918037821,MORENA-PT-Partido Verde,1,44231.47953742032,MEXICO,55-59,44231.47953742032
15,98,Hombres,59,143863.7396402251,NS,1,153087.7755212194,MEXICO,55-59,-153087.7755212194
15,7,Hombres,79,36569.30407102776,MORENA-PT-Partido Verde,1,38913.99894506422,MEXICO,65-100,-38913.99894506422
15,96,Mujeres,47,66584.07660153598,Ninguno,1,70853.21289127354,MEXICO,45-49,70853.21289127354
15,3,Mujeres,23,135354.91684883088,PAN-PRI-PRD,1,144033.39700515737,MEXICO,20-24,144033.39700515737
15,98,Mujeres,61,83989.3453245714,NS,1,89374.44609306588,MEXICO,60-64,89374.44609306588
15,98,Hombres,28,142162.86620834406,NS,1,151277.84808028827,MEXICO,25-29,-151277.84808028827
15,7,Mujeres,44,48681.35852802826,MORENA-PT-Partido Verde,1,51802.63564011388,MEXICO,40-44,51802.63564011388
15,98,Mujeres,72,83989.3453245714,NS,1,89374.44609306588,MEXICO,65-100,89374.44609306588
15,5,Mujeres,73,60756.89179815213,MORENA-PT-Partido Verde,1,64652.40953851778,MEXICO,65-100,64652.40953851778
15,7,Hombres,50,46987.83467645482,MORENA-PT-Partido Verde,1,50000.5290086732,MEXICO,50-54,-50000.5290086732
15,3,Mujeres,54,83900.06414569893,PAN-PRI-PRD,1,89279.44051971097,MEXICO,50-54,89279.44051971097
15,1,Mujeres,79,156662.73517265043,PAN-PRI-PRD,1,166707.3975320542,MEXICO,65-100,166707.3975320542
15,2,Hombres,55,210059.67571422487,PAN-PRI-PRD,1,223527.96168248612,MEXICO,55-59,-223527.96168248612
15,96,Mujeres,34,157350.9835814269,Ninguno,1,167439.77400279726,MEXICO,30-34,167439.77400279726
15,7,Mujeres,64,130140.36729521609,MORENA-PT-Partido Verde,1,138484.50891491026,MEXICO,60-64,138484.50891491026
15,98,Mujeres,24,82756.0303831078,NS,1,88062.05534486269,MEXICO,20-24,88062.05534486269
15,96,Mujeres,57,83900.06414569893,Ninguno,1,89279.44051971097,MEXICO,55-59,89279.44051971097
15,7,Mujeres,39,50849.020628068385,MORENA-PT-Partido Verde,1,54109.28059322486,MEXICO,35-39,54109.28059322486
15,7,Mujeres,64,83989.3453245714,MORENA-PT-Partido Verde,1,89374.44609306588,MEXICO,60-64,89374.44609306588
15,1,Hombres,65,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528,MEXICO,65-100,-66675.31600133528
15,96,Mujeres,51,128812.25548012796,Ninguno,1,137071.24325169486,MEXICO,50-54,137071.24325169486
15,7,Hombres,29,97363.19691614372,MORENA-PT-Partido Verde,1,103605.78190725233,MEXICO,25-29,-103605.78190725233
15,98,Mujeres,21,96458.2698418615,NS,1,102642.83409874103,MEXICO,20-24,102642.83409874103
15,5,Hombres,51,64267.75418841434,MORENA-PT-Partido Verde,1,68388.37604981841,MEXICO,50-54,-68388.37604981841
15,7,Hombres,26,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MEXICO,25-29,-104714.0480030684
15,98,Mujeres,42,66584.07660153598,NS,1,70853.21289127354,MEXICO,40-44,70853.21289127354
15,7,Hombres,42,89743.02228575671,MORENA-PT-Partido Verde,1,95497.02853988882,MEXICO,40-44,-95497.02853988882
15,7,Hombres,36,55064.85285576302,MORENA-PT-Partido Verde,1,58595.41712298864,MEXICO,35-39,-58595.41712298864
15,7,Hombres,22,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MEXICO,20-24,-104714.0480030684
15,98,Mujeres,41,160715.24279954497,NS,1,171019.73766331683,MEXICO,40-44,171019.73766331683
15,7,Mujeres,53,83900.06414569893,MORENA-PT-Partido Verde,1,89279.44051971097,MEXICO,50-54,89279.44051971097
15,7,Hombres,55,67882.1863098841,MORENA-PT-Partido Verde,1,72234.55281841906,MEXICO,55-59,-72234.55281841906
15,7,Mujeres,46,48166.12776211133,MORENA-PT-Partido Verde,1,51254.37009362129,MEXICO,45-49,51254.37009362129
15,98,Mujeres,64,83989.3453245714,NS,1,89374.44609306588,MEXICO,60-64,89374.44609306588
15,3,Hombres,43,165460.4150193095,PAN-PRI-PRD,1,176069.15359957353,MEXICO,40-44,-176069.15359957353
15,1,Hombres,30,76935.02283929207,PAN-PRI-PRD,1,81867.82531578436,MEXICO,30-34,-81867.82531578436
15,7,Mujeres,58,60692.30685700983,MORENA-PT-Partido Verde,1,64583.68363860465,MEXICO,55-59,64583.68363860465
15,7,Mujeres,24,81880.16220260125,MORENA-PT-Partido Verde,1,87130.02958396639,MEXICO,20-24,87130.02958396639
15,1,Mujeres,51,126262.164316122,PAN-PRI-PRD,1,134357.64923105927,MEXICO,50-54,134357.64923105927
15,7,Hombres,38,55653.87895418847,MORENA-PT-Partido Verde,1,59222.20949858932,MEXICO,35-39,-59222.20949858932
15,7,Mujeres,27,69776.76324504495,MORENA-PT-Partido Verde,1,74250.60334847555,MEXICO,25-29,74250.60334847555
16,6,Mujeres,58,128626.1198480304,Movimiento Ciudadano,1,136873.17325897596,MICHOACAN  DE OCAMPO,55-59,136873.17325897596
16,99,Mujeres,18,82756.0303831078,NR,1,88062.05534486269,MICHOACAN  DE OCAMPO,18-18,88062.05534486269
16,7,Mujeres,37,50310.84789344264,MORENA-PT-Partido Verde,1,53536.602119857904,MICHOACAN  DE OCAMPO,35-39,53536.602119857904
16,98,Mujeres,48,70328.77918662173,NS,1,74838.01260642738,MICHOACAN  DE OCAMPO,45-49,74838.01260642738
16,1,Mujeres,66,83989.3453245714,PAN-PRI-PRD,1,89374.44609306588,MICHOACAN  DE OCAMPO,65-100,89374.44609306588
16,7,Mujeres,57,60692.30685700983,MORENA-PT-Partido Verde,1,64583.68363860465,MICHOACAN  DE OCAMPO,55-59,64583.68363860465
16,7,Hombres,20,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MICHOACAN  DE OCAMPO,20-24,-104714.0480030684
16,2,Mujeres,41,66584.07660153598,PAN-PRI-PRD,1,70853.21289127354,MICHOACAN  DE OCAMPO,40-44,70853.21289127354
16,7,Mujeres,66,49019.059696568234,MORENA-PT-Partido Verde,1,52161.9890172191,MICHOACAN  DE OCAMPO,65-100,52161.9890172191
16,7,Hombres,55,64267.75418841434,MORENA-PT-Partido Verde,1,68388.37604981841,MICHOACAN  DE OCAMPO,55-59,-68388.37604981841
16,7,Mujeres,49,48681.35852802826,MORENA-PT-Partido Verde,1,51802.63564011388,MICHOACAN  DE OCAMPO,45-49,51802.63564011388
16,96,Mujeres,51,83900.06414569893,Ninguno,1,89279.44051971097,MICHOACAN  DE OCAMPO,50-54,89279.44051971097
16,7,Hombres,53,168767.76017658197,MORENA-PT-Partido Verde,1,179588.5540702822,MICHOACAN  DE OCAMPO,50-54,-179588.5540702822
16,3,Mujeres,45,66584.07660153598,PAN-PRI-PRD,1,70853.21289127354,MICHOACAN  DE OCAMPO,45-49,70853.21289127354
16,2,Mujeres,61,67763.1559234251,PAN-PRI-PRD,1,72107.89062315006,MICHOACAN  DE OCAMPO,60-64,72107.89062315006
16,99,Mujeres,72,83989.3453245714,NR,1,89374.44609306588,MICHOACAN  DE OCAMPO,65-100,89374.44609306588
16,5,Hombres,40,141956.1760229402,MORENA-PT-Partido Verde,1,151057.90564875776,MICHOACAN  DE OCAMPO,40-44,-151057.90564875776
16,6,Hombres,23,197985.22736819225,Movimiento Ciudadano,1,210679.34226968195,MICHOACAN  DE OCAMPO,20-24,-210679.34226968195
16,1,Hombres,64,62657.91157384915,PAN-PRI-PRD,1,66675.31600133528,MICHOACAN  DE OCAMPO,60-64,-66675.31600133528
16,3,Mujeres,61,188010.63551875795,PAN-PRI-PRD,1,200065.214750262,MICHOACAN  DE OCAMPO,60-64,200065.214750262
16,7,Hombres,28,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MICHOACAN  DE OCAMPO,25-29,-104714.0480030684
16,6,Hombres,41,84964.5954250387,Movimiento Ciudadano,1,90412.22579231986,MICHOACAN  DE OCAMPO,40-44,-90412.22579231986
16,7,Hombres,42,72405.26031829978,MORENA-PT-Partido Verde,1,77047.63038888836,MICHOACAN  DE OCAMPO,40-44,-77047.63038888836
16,98,Mujeres,29,81880.16220260125,NS,1,87130.02958396639,MICHOACAN  DE OCAMPO,25-29,87130.02958396639
16,98,Hombres,23,114697.93498412648,NS,1,122051.96227700326,MICHOACAN  DE OCAMPO,20-24,-122051.96227700326
16,5,Mujeres,33,101550.39801910288,MORENA-PT-Partido Verde,1,108061.4515854843,MICHOACAN  DE OCAMPO,30-34,108061.4515854843
16,4,Mujeres,63,57521.85071810456,MORENA-PT-Partido Verde,1,61209.9490276013,MICHOACAN  DE OCAMPO,60-64,61209.9490276013
16,3,Mujeres,58,60692.30685700983,PAN-PRI-PRD,1,64583.68363860465,MICHOACAN  DE OCAMPO,55-59,64583.68363860465
16,7,Hombres,18,98404.68637875908,MORENA-PT-Partido Verde,1,104714.0480030684,MICHOACAN  DE OCAMPO,18-18,-104714.0480030684
16,7,Hombres,39,64868.70925366645,MORENA-PT-Partido Verde,1,69027.86223555032,MICHOACAN  DE OCAMPO,35-39,-69027.86223555032
16,7,Hombres,47,85873.45764026299,MORENA-PT-Partido Verde,1,91379.36104913944,MICHOACAN  DE OCAMPO,45-49,-91379.36104913944
16,99,Mujeres,28,81880.16220260125,NR,1,87130.02958396639,MICHOACAN  DE OCAMPO,25-29,87130.02958396639
16,7,Mujeres,32,59268.29175143438,MORENA-PT-Partido Verde,1,63068.36570396501,MICHOACAN  DE OCAMPO,30-34,63068.36570396501
16,7,Hombres,37,64868.70925366645,MORENA-PT-Partido Verde,1,69027.86223555032,MICHOACAN  DE OCAMPO,35-39,-69027.86223555032
16,5,Hombres,68,62657.91157384915,MORENA-PT-Partido Verde,1,66675.31600133528,MICHOACAN  DE OCAMPO,65-100,-66675.31600133528
16,4,Mujeres,50,57460.7046450736,MORENA-PT-Partido Verde,1,61144.88248390115,MICHOACAN  DE OCAMPO,50-54,61144.88248390115
16,7,Hombres,72,45325.98675557022,MORENA-PT-Partido Verde,1,48232.12925694275,MICHOACAN  DE OCAMPO,65-100,-48232.12925694275
16,96,Mujeres,30,70292.8643409797,Ninguno,1,74799.79502747889,MICHOACAN  DE OCAMPO,30-34,74799.79502747889
16,7,Hombres,45,124059.3036633644,MORENA-PT-Partido Verde,1,132013.54891810182,MICHOACAN  DE OCAMPO,45-49,-132013.54891810182
16,7,Mujeres,34,70292.8643409797,MORENA-PT-Partido Verde,1,74799.79502747889,MICHOACAN  DE OCAMPO,30-34,74799.79502747889
16,1,Mujeres,44,97221.3677583216,PAN-PRI-PRD,1,103454.85916376369,MICHOACAN  DE OCAMPO,40-44,103454.85916376369
16,7,Hombres,45,62119.83620089354,MORENA-PT-Partido Verde,1,66102.74113212553,MICHOACAN  DE OCAMPO,45-49,-66102.74113212553
16,7,Hombres,58,64955.223282417224,MORENA-PT-Partido Verde,1,69119.92323887162,MICHOACAN  DE OCAMPO,55-59,-69119.92323887162
16,98,Mujeres,21,119555.63203570031,NS,1,127221.11774064654,MICHOACAN  DE OCAMPO,20-24,127221.11774064654
16,7,Hombres,24,142162.86620834406,MORENA-PT-Partido Verde,1,151277.84808028827,MICHOACAN  DE OCAMPO,20-24,-151277.84808028827
16,96,Hombres,32,76935.02283929207,Ninguno,1,81867.82531578436,MICHOACAN  DE OCAMPO,30-34,-81867.82531578436
16,5,Mujeres,47,174850.44581646431,MORENA-PT-Partido Verde,1,186061.24007255884,MICHOACAN  DE OCAMPO,45-49,186061.24007255884
16,6,Mujeres,24,81880.16220260125,Movimiento Ciudadano,1,87130.02958396639,MICHOACAN  DE OCAMPO,20-24,87130.02958396639
16,7,Mujeres,37,50849.020628068385,MORENA-PT-Partido Verde,1,54109.28059322486,MICHOACAN  DE OCAMPO,35-39,54109.28059322486
16,4,Hombres,69,31374.50468220712,MORENA-PT-Partido Verde,1,33386.12733056057,MICHOACAN  DE OCAMPO,65-100,-33386.12733056057
